Gene,Fold_Change,P_Value,Significant,log2FC,-log10P
201608_s_at,,,False,,
201609_x_at,,,False,,
201610_at,,,False,,
201611_s_at,,,False,,
201612_at,,,False,,
201613_s_at,,,False,,
201614_s_at,,,False,,
201615_x_at,,,False,,
201616_s_at,,,False,,
201617_x_at,,,False,,
201618_x_at,,,False,,
201619_at,,,False,,
201620_at,,,False,,
201621_at,,,False,,
201622_at,,,False,,
201623_s_at,,,False,,
201624_at,,,False,,
201625_s_at,,,False,,
201626_at,,,False,,
201627_s_at,,,False,,
201628_s_at,,,False,,
201629_s_at,,,False,,
201630_s_at,,,False,,
201631_s_at,,,False,,
201632_at,,,False,,
201633_s_at,,,False,,
201634_s_at,,,False,,
201635_s_at,,,False,,
201636_at,,,False,,
201637_s_at,,,False,,
201638_s_at,,,False,,
201639_s_at,,,False,,
201640_x_at,,,False,,
201641_at,,,False,,
201642_at,,,False,,
201643_x_at,,,False,,
201644_at,,,False,,
201645_at,,,False,,
201646_at,,,False,,
201647_s_at,,,False,,
201648_at,,,False,,
201649_at,,,False,,
201650_at,,,False,,
201651_s_at,,,False,,
201652_at,,,False,,
201653_at,,,False,,
201654_s_at,,,False,,
201655_s_at,,,False,,
201656_at,,,False,,
201657_at,,,False,,
201658_at,,,False,,
201659_s_at,,,False,,
201660_at,,,False,,
201661_s_at,,,False,,
201662_s_at,,,False,,
201663_s_at,,,False,,
201664_at,,,False,,
201665_x_at,,,False,,
201666_at,,,False,,
201667_at,,,False,,
201668_x_at,,,False,,
201669_s_at,,,False,,
201670_s_at,,,False,,
201671_x_at,,,False,,
201672_s_at,,,False,,
201673_s_at,,,False,,
201674_s_at,,,False,,
201675_at,,,False,,
201676_x_at,,,False,,
201677_at,,,False,,
201678_s_at,,,False,,
201679_at,,,False,,
201680_x_at,,,False,,
201681_s_at,,,False,,
201682_at,,,False,,
201683_x_at,,,False,,
201684_s_at,,,False,,
201685_s_at,,,False,,
201686_x_at,,,False,,
201687_s_at,,,False,,
201688_s_at,,,False,,
201689_s_at,,,False,,
201690_s_at,,,False,,
201691_s_at,,,False,,
201692_at,,,False,,
201693_s_at,,,False,,
201694_s_at,,,False,,
201695_s_at,,,False,,
201696_at,,,False,,
201697_s_at,,,False,,
201698_s_at,,,False,,
201699_at,,,False,,
201700_at,,,False,,
201701_s_at,,,False,,
201702_s_at,,,False,,
201703_s_at,,,False,,
201704_at,,,False,,
201705_at,,,False,,
201706_s_at,,,False,,
201707_at,,,False,,
201708_s_at,,,False,,
201709_s_at,,,False,,
201710_at,,,False,,
201711_x_at,,,False,,
201712_s_at,,,False,,
201713_s_at,,,False,,
201714_at,,,False,,
201715_s_at,,,False,,
201716_at,,,False,,
201717_at,,,False,,
201718_s_at,,,False,,
201719_s_at,,,False,,
201720_s_at,,,False,,
201721_s_at,,,False,,
201722_s_at,,,False,,
201723_s_at,,,False,,
201724_s_at,,,False,,
201725_at,,,False,,
201726_at,,,False,,
201727_s_at,,,False,,
201728_s_at,,,False,,
201729_s_at,,,False,,
201730_s_at,,,False,,
201731_s_at,,,False,,
201732_s_at,,,False,,
201733_at,,,False,,
201734_at,,,False,,
201735_s_at,,,False,,
201736_s_at,,,False,,
201737_s_at,,,False,,
201738_at,,,False,,
201739_at,,,False,,
201740_at,,,False,,
201741_x_at,,,False,,
201742_x_at,,,False,,
201743_at,,,False,,
201744_s_at,,,False,,
201745_at,,,False,,
201746_at,,,False,,
201747_s_at,,,False,,
201748_s_at,,,False,,
201749_at,,,False,,
201750_s_at,,,False,,
201751_at,,,False,,
201752_s_at,,,False,,
201753_s_at,,,False,,
201754_at,,,False,,
201755_at,,,False,,
201756_at,,,False,,
201757_at,,,False,,
201758_at,,,False,,
201759_at,,,False,,
201760_s_at,,,False,,
201761_at,,,False,,
201762_s_at,,,False,,
201763_s_at,,,False,,
201764_at,,,False,,
201765_s_at,,,False,,
201766_at,,,False,,
201767_s_at,,,False,,
201768_s_at,,,False,,
201769_at,,,False,,
201770_at,,,False,,
201771_at,,,False,,
201772_at,,,False,,
201773_at,,,False,,
201774_s_at,,,False,,
201775_s_at,,,False,,
201776_s_at,,,False,,
201777_s_at,,,False,,
201778_s_at,,,False,,
201779_s_at,,,False,,
201780_s_at,,,False,,
201781_s_at,,,False,,
201782_s_at,,,False,,
201783_s_at,,,False,,
201784_s_at,,,False,,
201785_at,,,False,,
201786_s_at,,,False,,
201787_at,,,False,,
201788_at,,,False,,
201789_at,,,False,,
201790_s_at,,,False,,
201791_s_at,,,False,,
201792_at,,,False,,
201793_x_at,,,False,,
201794_s_at,,,False,,
201795_at,,,False,,
201796_s_at,,,False,,
201797_s_at,,,False,,
201798_s_at,,,False,,
201799_s_at,,,False,,
201800_s_at,,,False,,
201801_s_at,,,False,,
201802_at,,,False,,
201803_at,,,False,,
201804_x_at,,,False,,
201805_at,,,False,,
201806_s_at,,,False,,
201807_at,,,False,,
201808_s_at,,,False,,
201809_s_at,,,False,,
201810_s_at,,,False,,
201811_x_at,,,False,,
201812_s_at,,,False,,
201813_s_at,,,False,,
201814_at,,,False,,
201815_s_at,,,False,,
201816_s_at,,,False,,
201817_at,,,False,,
201818_at,,,False,,
201819_at,,,False,,
201820_at,,,False,,
201821_s_at,,,False,,
201822_at,,,False,,
201823_s_at,,,False,,
201824_at,,,False,,
201825_s_at,,,False,,
201826_s_at,,,False,,
201827_at,,,False,,
201828_x_at,,,False,,
201829_at,,,False,,
201830_s_at,,,False,,
201831_s_at,,,False,,
201832_s_at,,,False,,
201833_at,,,False,,
201834_at,,,False,,
201835_s_at,,,False,,
201836_s_at,,,False,,
201837_s_at,,,False,,
201838_s_at,,,False,,
201839_s_at,,,False,,
201840_at,,,False,,
201841_s_at,,,False,,
201842_s_at,,,False,,
201843_s_at,,,False,,
201844_s_at,,,False,,
201845_s_at,,,False,,
201846_s_at,,,False,,
201847_at,,,False,,
201848_s_at,,,False,,
201849_at,,,False,,
201850_at,,,False,,
201851_at,,,False,,
201852_x_at,,,False,,
201853_s_at,,,False,,
201854_s_at,,,False,,
201855_s_at,,,False,,
201856_s_at,,,False,,
201857_at,,,False,,
201858_s_at,,,False,,
201859_at,,,False,,
201860_s_at,,,False,,
201861_s_at,,,False,,
201862_s_at,,,False,,
201863_at,,,False,,
201864_at,,,False,,
201865_x_at,,,False,,
201866_s_at,,,False,,
201867_s_at,,,False,,
201868_s_at,,,False,,
201869_s_at,,,False,,
201870_at,,,False,,
201871_s_at,,,False,,
201872_s_at,,,False,,
201873_s_at,,,False,,
201874_at,,,False,,
201875_s_at,,,False,,
201876_at,,,False,,
201877_s_at,,,False,,
201878_at,,,False,,
201879_at,,,False,,
201880_at,,,False,,
201881_s_at,,,False,,
201882_x_at,,,False,,
201883_s_at,,,False,,
201884_at,,,False,,
201885_s_at,,,False,,
201886_at,,,False,,
201887_at,,,False,,
201888_s_at,,,False,,
201889_at,,,False,,
201890_at,,,False,,
201891_s_at,,,False,,
201892_s_at,,,False,,
201893_x_at,,,False,,
201894_s_at,,,False,,
201895_at,,,False,,
201896_s_at,,,False,,
201897_s_at,,,False,,
201898_s_at,,,False,,
201899_s_at,,,False,,
201900_s_at,,,False,,
201901_s_at,,,False,,
201902_s_at,,,False,,
201903_at,,,False,,
201904_s_at,,,False,,
201905_s_at,,,False,,
201906_s_at,,,False,,
201907_x_at,,,False,,
201908_at,,,False,,
201909_at,,,False,,
201910_at,,,False,,
201911_s_at,,,False,,
201912_s_at,,,False,,
201913_s_at,,,False,,
201914_s_at,,,False,,
201915_at,,,False,,
201916_s_at,,,False,,
201917_s_at,,,False,,
201918_at,,,False,,
201919_at,,,False,,
201920_at,,,False,,
201921_at,,,False,,
201922_at,,,False,,
201923_at,,,False,,
201924_at,,,False,,
201925_s_at,,,False,,
201926_s_at,,,False,,
201927_s_at,,,False,,
201928_at,,,False,,
201929_s_at,,,False,,
201930_at,,,False,,
201931_at,,,False,,
201932_at,,,False,,
201933_at,,,False,,
201934_at,,,False,,
201935_s_at,,,False,,
201936_s_at,,,False,,
201937_s_at,,,False,,
201938_at,,,False,,
201939_at,,,False,,
201940_at,,,False,,
201941_at,,,False,,
201942_s_at,,,False,,
201943_s_at,,,False,,
201944_at,,,False,,
201945_at,,,False,,
201946_s_at,,,False,,
201947_s_at,,,False,,
201948_at,,,False,,
201949_x_at,,,False,,
201950_x_at,,,False,,
201951_at,,,False,,
201952_at,,,False,,
201953_at,,,False,,
201954_at,,,False,,
201955_at,,,False,,
201956_s_at,,,False,,
201957_at,,,False,,
201958_s_at,,,False,,
201959_s_at,,,False,,
201960_s_at,,,False,,
201961_s_at,,,False,,
201962_s_at,,,False,,
201963_at,,,False,,
201964_at,,,False,,
201965_s_at,,,False,,
201966_at,,,False,,
201967_at,,,False,,
201968_s_at,,,False,,
201969_at,,,False,,
201970_s_at,,,False,,
201971_s_at,,,False,,
201972_at,,,False,,
201973_s_at,,,False,,
201974_s_at,,,False,,
201975_at,,,False,,
201976_s_at,,,False,,
201977_s_at,,,False,,
201978_s_at,,,False,,
201979_s_at,,,False,,
201980_s_at,,,False,,
201981_at,,,False,,
201982_s_at,,,False,,
201983_s_at,,,False,,
201984_s_at,,,False,,
201985_at,,,False,,
201986_at,,,False,,
201987_at,,,False,,
201988_s_at,,,False,,
201989_s_at,,,False,,
201990_s_at,,,False,,
201991_s_at,,,False,,
201992_s_at,,,False,,
201993_x_at,,,False,,
201994_at,,,False,,
201995_at,,,False,,
201996_s_at,,,False,,
201997_s_at,,,False,,
201998_at,,,False,,
201999_s_at,,,False,,
202000_at,,,False,,
202001_s_at,,,False,,
202002_at,,,False,,
202003_s_at,,,False,,
202004_x_at,,,False,,
202005_at,,,False,,
202006_at,,,False,,
202007_at,,,False,,
202008_s_at,,,False,,
202009_at,,,False,,
202010_s_at,,,False,,
202011_at,,,False,,
202012_s_at,,,False,,
202013_s_at,,,False,,
202014_at,,,False,,
202015_x_at,,,False,,
202016_at,,,False,,
202017_at,,,False,,
202018_s_at,,,False,,
202019_s_at,,,False,,
202020_s_at,,,False,,
202021_x_at,,,False,,
202022_at,,,False,,
202023_at,,,False,,
202024_at,,,False,,
202025_x_at,,,False,,
202026_at,,,False,,
202027_at,,,False,,
202028_s_at,,,False,,
202029_x_at,,,False,,
202030_at,,,False,,
202031_s_at,,,False,,
202032_s_at,,,False,,
202033_s_at,,,False,,
202034_x_at,,,False,,
202035_s_at,,,False,,
202036_s_at,,,False,,
202037_s_at,,,False,,
202038_at,,,False,,
202039_at,,,False,,
202040_s_at,,,False,,
202041_s_at,,,False,,
202042_at,,,False,,
202043_s_at,,,False,,
202044_at,,,False,,
202045_s_at,,,False,,
202046_s_at,,,False,,
202047_s_at,,,False,,
202048_s_at,,,False,,
202049_s_at,,,False,,
202050_s_at,,,False,,
202051_s_at,,,False,,
202052_s_at,,,False,,
202053_s_at,,,False,,
202054_s_at,,,False,,
202055_at,,,False,,
202056_at,,,False,,
202057_at,,,False,,
202058_s_at,,,False,,
202059_s_at,,,False,,
202060_at,,,False,,
202061_s_at,,,False,,
202062_s_at,,,False,,
202063_s_at,,,False,,
202064_s_at,,,False,,
202065_s_at,,,False,,
202066_at,,,False,,
202067_s_at,,,False,,
202068_s_at,,,False,,
202069_s_at,,,False,,
202070_s_at,,,False,,
202071_at,,,False,,
202072_at,,,False,,
202073_at,,,False,,
202074_s_at,,,False,,
202075_s_at,,,False,,
202076_at,,,False,,
202077_at,,,False,,
202078_at,,,False,,
202079_s_at,,,False,,
202080_s_at,,,False,,
202081_at,,,False,,
202082_s_at,,,False,,
202083_s_at,,,False,,
202084_s_at,,,False,,
202085_at,,,False,,
202086_at,,,False,,
202087_s_at,,,False,,
202088_at,,,False,,
202089_s_at,,,False,,
202090_s_at,,,False,,
202091_at,,,False,,
202092_s_at,,,False,,
202093_s_at,,,False,,
202094_at,,,False,,
202095_s_at,,,False,,
202096_s_at,,,False,,
202097_at,,,False,,
202098_s_at,,,False,,
202099_s_at,,,False,,
202100_at,,,False,,
202101_s_at,,,False,,
202102_s_at,,,False,,
202103_at,,,False,,
202104_s_at,,,False,,
202105_at,,,False,,
202106_at,,,False,,
202107_s_at,,,False,,
202108_at,,,False,,
202109_at,,,False,,
202110_at,,,False,,
202111_at,,,False,,
202112_at,,,False,,
202113_s_at,,,False,,
202114_at,,,False,,
202115_s_at,,,False,,
202116_at,,,False,,
202117_at,,,False,,
202118_s_at,,,False,,
202119_s_at,,,False,,
202120_x_at,,,False,,
202121_s_at,,,False,,
202122_s_at,,,False,,
202123_s_at,,,False,,
202124_s_at,,,False,,
202125_s_at,,,False,,
202126_at,,,False,,
202127_at,,,False,,
202128_at,,,False,,
202129_s_at,,,False,,
202130_at,,,False,,
202131_s_at,,,False,,
202132_at,,,False,,
202133_at,,,False,,
202134_s_at,,,False,,
202135_s_at,,,False,,
202136_at,,,False,,
202137_s_at,,,False,,
202138_x_at,,,False,,
202139_at,,,False,,
202140_s_at,,,False,,
202141_s_at,,,False,,
202142_at,,,False,,
202143_s_at,,,False,,
202144_s_at,,,False,,
202145_at,,,False,,
202146_at,,,False,,
202147_s_at,,,False,,
202148_s_at,,,False,,
202149_at,,,False,,
202150_s_at,,,False,,
202151_s_at,,,False,,
202152_x_at,,,False,,
202153_s_at,,,False,,
202154_x_at,,,False,,
202155_s_at,,,False,,
202156_s_at,,,False,,
202157_s_at,,,False,,
202158_s_at,,,False,,
202159_at,,,False,,
202160_at,,,False,,
202161_at,,,False,,
202162_s_at,,,False,,
202163_s_at,,,False,,
202164_s_at,,,False,,
202165_at,,,False,,
202166_s_at,,,False,,
202167_s_at,,,False,,
202168_at,,,False,,
202169_s_at,,,False,,
202170_s_at,,,False,,
202171_at,,,False,,
202172_at,,,False,,
202173_s_at,,,False,,
202174_s_at,,,False,,
202175_at,,,False,,
202176_at,,,False,,
202177_at,,,False,,
202178_at,,,False,,
202179_at,,,False,,
202180_s_at,,,False,,
202181_at,,,False,,
202182_at,,,False,,
202183_s_at,,,False,,
202184_s_at,,,False,,
202185_at,,,False,,
202186_x_at,,,False,,
202187_s_at,,,False,,
202188_at,,,False,,
202189_x_at,,,False,,
202190_at,,,False,,
202191_s_at,,,False,,
202192_s_at,,,False,,
202193_at,,,False,,
202194_at,,,False,,
202195_s_at,,,False,,
202196_s_at,,,False,,
202197_at,,,False,,
202198_s_at,,,False,,
202199_s_at,,,False,,
202200_s_at,,,False,,
202201_at,,,False,,
202202_s_at,,,False,,
202203_s_at,,,False,,
202204_s_at,,,False,,
202205_at,,,False,,
202206_at,,,False,,
202207_at,,,False,,
202208_s_at,,,False,,
202209_at,,,False,,
202210_x_at,,,False,,
202211_at,,,False,,
202212_at,,,False,,
202213_s_at,,,False,,
202214_s_at,,,False,,
202215_s_at,,,False,,
202216_x_at,,,False,,
202217_at,,,False,,
202218_s_at,,,False,,
202219_at,,,False,,
202220_at,,,False,,
202221_s_at,,,False,,
202222_s_at,,,False,,
202223_at,,,False,,
202224_at,,,False,,
202225_at,,,False,,
202226_s_at,,,False,,
202227_s_at,,,False,,
202228_s_at,,,False,,
202229_s_at,,,False,,
202230_s_at,,,False,,
202231_at,,,False,,
202232_s_at,,,False,,
202233_s_at,,,False,,
202234_s_at,,,False,,
202235_at,,,False,,
202236_s_at,,,False,,
202237_at,,,False,,
202238_s_at,,,False,,
202239_at,,,False,,
202240_at,,,False,,
202241_at,,,False,,
202242_at,,,False,,
202243_s_at,,,False,,
202244_at,,,False,,
202245_at,,,False,,
202246_s_at,,,False,,
202247_s_at,,,False,,
202248_at,,,False,,
202249_s_at,,,False,,
202250_s_at,,,False,,
202251_at,,,False,,
202252_at,,,False,,
202253_s_at,,,False,,
202254_at,,,False,,
202255_s_at,,,False,,
202256_at,,,False,,
202257_s_at,,,False,,
202258_s_at,,,False,,
202259_s_at,,,False,,
202260_s_at,,,False,,
202261_at,,,False,,
202262_x_at,,,False,,
202263_at,,,False,,
202264_s_at,,,False,,
202265_at,,,False,,
202266_at,,,False,,
202267_at,,,False,,
202268_s_at,,,False,,
202269_x_at,,,False,,
202270_at,,,False,,
202271_at,,,False,,
202272_s_at,,,False,,
202273_at,,,False,,
202274_at,,,False,,
202275_at,,,False,,
202276_at,,,False,,
202277_at,,,False,,
202278_s_at,,,False,,
202279_at,,,False,,
202280_at,,,False,,
202281_at,,,False,,
202282_at,,,False,,
202283_at,,,False,,
202284_s_at,,,False,,
202285_s_at,,,False,,
202286_s_at,,,False,,
202287_s_at,,,False,,
202288_at,,,False,,
202289_s_at,,,False,,
202290_at,,,False,,
202291_s_at,,,False,,
202292_x_at,,,False,,
202293_at,,,False,,
202294_at,,,False,,
202295_s_at,,,False,,
202296_s_at,,,False,,
202297_s_at,,,False,,
202298_at,,,False,,
202299_s_at,,,False,,
202300_at,,,False,,
202301_s_at,,,False,,
202302_s_at,,,False,,
202303_x_at,,,False,,
202304_at,,,False,,
202305_s_at,,,False,,
202306_at,,,False,,
202307_s_at,,,False,,
202308_at,,,False,,
202309_at,,,False,,
202310_s_at,,,False,,
202311_s_at,,,False,,
202312_s_at,,,False,,
202313_at,,,False,,
202314_at,,,False,,
202315_s_at,,,False,,
202316_x_at,,,False,,
202317_s_at,,,False,,
202318_s_at,,,False,,
202319_at,,,False,,
202320_at,,,False,,
202321_at,,,False,,
202322_s_at,,,False,,
202323_s_at,,,False,,
202324_s_at,,,False,,
202325_s_at,,,False,,
202326_at,,,False,,
202327_s_at,,,False,,
202328_s_at,,,False,,
202329_at,,,False,,
202330_s_at,,,False,,
202331_at,,,False,,
202332_at,,,False,,
202333_s_at,,,False,,
202334_s_at,,,False,,
202335_s_at,,,False,,
202336_s_at,,,False,,
202337_at,,,False,,
202338_at,,,False,,
202339_at,,,False,,
202340_x_at,,,False,,
202341_s_at,,,False,,
202342_s_at,,,False,,
202343_x_at,,,False,,
202344_at,,,False,,
202345_s_at,,,False,,
202346_at,,,False,,
202347_s_at,,,False,,
202348_s_at,,,False,,
202349_at,,,False,,
202350_s_at,,,False,,
202351_at,,,False,,
202352_s_at,,,False,,
202353_s_at,,,False,,
202354_s_at,,,False,,
202355_s_at,,,False,,
202356_s_at,,,False,,
202357_s_at,,,False,,
202358_s_at,,,False,,
202359_s_at,,,False,,
202360_at,,,False,,
202361_at,,,False,,
202362_at,,,False,,
202363_at,,,False,,
202364_at,,,False,,
202365_at,,,False,,
202366_at,,,False,,
202367_at,,,False,,
202368_s_at,,,False,,
202369_s_at,,,False,,
202370_s_at,,,False,,
202371_at,,,False,,
202372_at,,,False,,
202373_s_at,,,False,,
202374_s_at,,,False,,
202375_at,,,False,,
202376_at,,,False,,
202377_at,,,False,,
202378_s_at,,,False,,
202379_s_at,,,False,,
202380_s_at,,,False,,
202381_at,,,False,,
202382_s_at,,,False,,
202383_at,,,False,,
202384_s_at,,,False,,
202385_s_at,,,False,,
202386_s_at,,,False,,
202387_at,,,False,,
202388_at,,,False,,
202389_s_at,,,False,,
202390_s_at,,,False,,
202391_at,,,False,,
202392_s_at,,,False,,
202393_s_at,,,False,,
202394_s_at,,,False,,
202395_at,,,False,,
202396_at,,,False,,
202397_at,,,False,,
202398_at,,,False,,
202399_s_at,,,False,,
202400_s_at,,,False,,
202401_s_at,,,False,,
202402_s_at,,,False,,
202403_s_at,,,False,,
202404_s_at,,,False,,
202405_at,,,False,,
202406_s_at,,,False,,
202407_s_at,,,False,,
202408_s_at,,,False,,
202409_at,,,False,,
202410_x_at,,,False,,
202411_at,,,False,,
202412_s_at,,,False,,
202413_s_at,,,False,,
202414_at,,,False,,
202415_s_at,,,False,,
202416_at,,,False,,
202417_at,,,False,,
202418_at,,,False,,
202419_at,,,False,,
202420_s_at,,,False,,
202421_at,,,False,,
202422_s_at,,,False,,
202423_at,,,False,,
202424_at,,,False,,
202425_x_at,,,False,,
202426_s_at,,,False,,
202427_s_at,,,False,,
202428_x_at,,,False,,
202429_s_at,,,False,,
202430_s_at,,,False,,
202431_s_at,,,False,,
202432_at,,,False,,
202433_at,,,False,,
202434_s_at,,,False,,
202435_s_at,,,False,,
202436_s_at,,,False,,
202437_s_at,,,False,,
202438_x_at,,,False,,
202439_s_at,,,False,,
202440_s_at,,,False,,
202441_at,,,False,,
202442_at,,,False,,
202443_x_at,,,False,,
202444_s_at,,,False,,
202445_s_at,,,False,,
202446_s_at,,,False,,
202447_at,,,False,,
202448_s_at,,,False,,
202449_s_at,,,False,,
202450_s_at,,,False,,
202451_at,,,False,,
202452_at,,,False,,
202453_s_at,,,False,,
202454_s_at,,,False,,
202455_at,,,False,,
202456_s_at,,,False,,
202457_s_at,,,False,,
202458_at,,,False,,
202459_s_at,,,False,,
202460_s_at,,,False,,
202461_at,,,False,,
202462_s_at,,,False,,
202463_s_at,,,False,,
202464_s_at,,,False,,
202465_at,,,False,,
202466_at,,,False,,
202467_s_at,,,False,,
202468_s_at,,,False,,
202469_s_at,,,False,,
202470_s_at,,,False,,
202471_s_at,,,False,,
202472_at,,,False,,
202473_x_at,,,False,,
202474_s_at,,,False,,
202475_at,,,False,,
202476_s_at,,,False,,
202477_s_at,,,False,,
202478_at,,,False,,
202479_s_at,,,False,,
202480_s_at,,,False,,
202481_at,,,False,,
202482_x_at,,,False,,
202483_s_at,,,False,,
202484_s_at,,,False,,
202485_s_at,,,False,,
202486_at,,,False,,
202487_s_at,,,False,,
202488_s_at,,,False,,
202489_s_at,,,False,,
202490_at,,,False,,
202491_s_at,,,False,,
202492_at,,,False,,
202493_x_at,,,False,,
202494_at,,,False,,
202495_at,,,False,,
202496_at,,,False,,
202497_x_at,,,False,,
202498_s_at,,,False,,
